Log#,Incident Date & Time,District of Occurrence,COPA Notification Date,Transparency Release Date,Closed Date,FSR/Memo Posted Date,case_url,pdf_available,pdf_url
2020-0004527,09/21/2020 6:04 pm,05,09/30/2020,,03/30/2022,10/07/2022,https://www.chicagocopa.org/case/2020-0004527/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/10/2020-0004527-_FSR.pdf
2019-0002121,06/11/2019 10:36 pm,16,06/11/2019,,03/31/2022,10/07/2022,https://www.chicagocopa.org/case/2019-0002121/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/10/2019-0002121_FSR1.pdf
2022-0000317,01/27/2022 9:50 am,12,01/27/2022,,03/31/2022,10/07/2022,https://www.chicagocopa.org/case/2022-0000317/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/10/2022-0000317_FSR.pdf
2020-0000601,02/03/2020 12:03 pm,17,02/04/2020,,03/10/2022,10/07/2022,https://www.chicagocopa.org/case/2020-0000601/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2019-0003593,09/05/2019 5:55 pm,11,09/05/2019,,03/14/2022,10/05/2022,https://www.chicagocopa.org/case/2019-0003593/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/10/2019-0003593_FSR.pdf
2020-0004803,10/21/2020 4:37 pm,11,10/21/2020,,03/17/2022,10/05/2022,https://www.chicagocopa.org/case/2020-0004803/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/10/2020-0004803_FSR.pdf
2020-0004171,09/02/2020 8:00 pm,06,09/04/2020,,03/11/2022,10/05/2022,https://www.chicagocopa.org/case/2020-0004171/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2021-0003606,09/12/2021 2:00 am,15,09/12/2021,,03/31/2022,10/05/2022,https://www.chicagocopa.org/case/2021-0003606/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2019-0000456,03/18/2019 6:35 pm,20,03/18/2019,,03/08/2022,09/29/2022,https://www.chicagocopa.org/case/2019-0000456/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0000456_FSR.pdf
2019-0002136,04/07/2019 12:37 pm,09,06/12/2019,,03/30/2022,09/29/2022,https://www.chicagocopa.org/case/2019-0002136/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0002136_FSR.pdf
2020-0000302,01/20/2020 12:05 am,15,01/21/2020,,03/31/2022,09/29/2022,https://www.chicagocopa.org/case/2020-0000302/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2020-0000302_FSR.pdf
1091222,09/28/2018 7:30 pm,07,10/01/2018,,03/31/2022,09/29/2022,https://www.chicagocopa.org/case/1091222/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1091222_FSR.pdf
2020-0000691,01/29/2020 12:00 pm,07,02/10/2022,,03/31/2022,09/28/2022,https://www.chicagocopa.org/case/2020-0000691/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2020-0000691_FSR.pdf
1092370,08/14/2017 3:00 pm,25,01/16/2019,,03/31/2022,09/28/2022,https://www.chicagocopa.org/case/1092370/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1092370_FSR.pdf
2021-0003426,08/13/2021 10:43 pm,24,08/30/2021,,03/30/2022,09/27/2022,https://www.chicagocopa.org/case/2021-0003426/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2020-0003023,07/04/2020 8:00 pm,01,07/05/2020,,03/22/2022,09/27/2022,https://www.chicagocopa.org/case/2020-0003023/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2020-0003023_FSR.pdf
2021-0003976,09/15/2021 8:00 pm,02,10/06/2021,,03/29/2022,09/27/2022,https://www.chicagocopa.org/case/2021-0003976/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2021-0003976_FSR.pdf
1092018,10/09/2018 1:00 pm,14,12/17/2018,,03/04/2022,09/27/2022,https://www.chicagocopa.org/case/1092018/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1092018_FSR.pdf
1086045,07/05/2017 4:00 am,16,07/25/2017,,02/13/2019,08/29/2019,https://www.chicagocopa.org/case/1086045/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Log-1086045-FINAL_Redacted.pdf
1056161,08/07/2012 7:15 pm,8.0,08/08/2012,,03/27/2018,08/26/2020,https://www.chicagocopa.org/case/1056161/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2019-0000246,02/25/2019 12:25 pm,11.0,03/20/2019,,10/13/2020,09/26/2022,https://www.chicagocopa.org/case/2019-0000246/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0000246_FSR.pdf
2019-0005126,10/08/2019 9:30 am,11.0,12/17/2019,,06/15/2021,12/17/2021,https://www.chicagocopa.org/case/2019-0005126/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/12/2019-5126.pdf
2019-0002625,07/11/2019 10:00 pm,8.0,07/12/2019,,01/29/2021,09/23/2022,https://www.chicagocopa.org/case/2019-0002625/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0002625_FSR.pdf
1092474,04/03/2016 3:00 am,18.0,01/25/2019,,05/14/2021,09/23/2022,https://www.chicagocopa.org/case/1092474/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1092474_FSR.pdf
2019-0001849,05/25/2019 9:56 pm,25.0,05/26/2019,,06/28/2021,09/23/2022,https://www.chicagocopa.org/case/2019-0001849/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-1849_FSR.pdf
2020-0003252,07/17/2020 7:24 pm,1.0,07/18/2020,,06/29/2021,07/13/2022,https://www.chicagocopa.org/case/2020-0003252/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/06/2020-3252_-blackbox-1.pdf
2020-0000573,02/02/2020 1:30 pm,,02/03/2020,,06/30/2021,02/09/2022,https://www.chicagocopa.org/case/2020-0000573/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2019-0003104,05/31/2019 9:00 pm,4.0,08/08/2019,,12/31/2020,03/08/2022,https://www.chicagocopa.org/case/2019-0003104/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/03/Final-Redaction-2019-3104.pdf
2020-0002281,05/31/2020 8:05 pm,18.0,06/03/2020,,11/30/2021,09/22/2022,https://www.chicagocopa.org/case/2020-0002281/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2020-0002281_CombinedAppendices-to-FSR.pdf
2021-0002188,01/01/2021 10:30 pm,7.0,06/07/2021,,12/20/2021,09/20/2022,https://www.chicagocopa.org/case/2021-0002188/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2021-0002188_FSR.pdf
2021-0001800,05/11/2021 2:00 pm,5.0,05/11/2021,,04/26/2022,09/20/2022,https://www.chicagocopa.org/case/2021-0001800/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2021-0001800_FSR.pdf
2020-0001048,03/05/2020 10:00 am,5.0,03/05/2020,,08/31/2022,09/20/2022,https://www.chicagocopa.org/case/2020-0001048/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/SRI-2020-1048-REDACTED.pdf
1090827,07/23/2017 4:50 pm,3.0,08/28/2018,,07/29/2022,09/14/2022,https://www.chicagocopa.org/case/1090827/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1090827_FSR.pdf
2022-0003169,07/29/2022 3:09 am,16.0,07/29/2022,09/14/2022,04/26/2023,05/02/2023,https://www.chicagocopa.org/case/2022-0003169/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2022-0003169_FSR.pdf
2019-0002519,07/06/2019 7:50 pm,22.0,07/07/2019,,07/29/2022,09/14/2022,https://www.chicagocopa.org/case/2019-0002519/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0002519_FSR.pdf
2019-0002191,06/15/2019 10:53 pm,14.0,06/16/2019,,07/29/2022,09/14/2022,https://www.chicagocopa.org/case/2019-0002191/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0002191_FSR.pdf
2021-0002774,07/19/2021 1:50 pm,6.0,07/19/2021,,07/28/2022,09/13/2022,https://www.chicagocopa.org/case/2021-0002774/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2021-2774_FSR.pdf
2020-0005256,11/09/2020 3:11 pm,12.0,11/20/2020,,10/25/2021,05/25/2022,https://www.chicagocopa.org/case/2020-0005256/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/05/016-2020-5256_SRI_FINAL-blackbox.pdf
1092422,12/12/2018 12:15 pm,12.0,01/19/2019,,07/29/2022,09/13/2022,https://www.chicagocopa.org/case/1092422/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1092422_FSR.pdf
1090717,08/11/2018 8:41 pm,11.0,08/21/2018,,07/29/2022,09/13/2022,https://www.chicagocopa.org/case/1090717/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1090717_FSR.pdf
2019-0000466,03/13/2019 1:00 pm,8.0,03/19/2019,,06/28/2022,09/13/2022,https://www.chicagocopa.org/case/2019-0000466/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0000466_FSR.pdf
2020-0001500,04/07/2020 11:35 pm,12.0,04/08/2020,,06/13/2022,09/13/2022,https://www.chicagocopa.org/case/2020-0001500/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2020-0001500_FSR.pdf
2019-0000137,02/19/2019 4:33 pm,6.0,02/20/2019,,06/30/2022,09/13/2022,https://www.chicagocopa.org/case/2019-0000137/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0000137_FSR.pdf
2021-0002331,06/15/2021 8:03 pm,6.0,06/16/2021,,06/28/2022,09/12/2022,https://www.chicagocopa.org/case/2021-0002331/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2021-0002331_FSR.pdf
2020-0003539,06/12/2020 6:21 pm,25.0,08/03/2020,,10/26/2021,03/25/2022,https://www.chicagocopa.org/case/2020-0003539/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/05/2020-3539__FINAL_SRI-blackbox.pdf
1084761,11/09/2017 12:31 pm,,11/07/2017,,10/29/2021,05/25/2022,https://www.chicagocopa.org/case/1084761/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/05/Blackbox-1087461.pdf
1090992,09/10/2018 1:29 pm,25.0,09/10/2018,,05/31/2022,09/12/2022,https://www.chicagocopa.org/case/1090992/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1090992_FSR.pdf
2019-0004592,11/11/2019 10:51 pm,7.0,11/08/2019,,11/09/2021,07/27/2022,https://www.chicagocopa.org/case/2019-0004592/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/036-2019-0004592_SRI_Final-black-box.pdf
2019-0003665,09/10/2019 3:20 pm,,09/10/2019,,11/10/2021,07/27/2022,https://www.chicagocopa.org/case/2019-0003665/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/077-2019-3665-black-box.pdf
2022-0000635,02/23/2022 3:00 pm,22.0,02/23/2022,,05/31/2022,09/12/2022,https://www.chicagocopa.org/case/2022-0000635/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2022-0000635_FSR.pdf
2019-0005157,06/01/2018 11:25 am,22.0,12/19/2019,,11/17/2021,07/27/2022,https://www.chicagocopa.org/case/2019-0005157/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/115-2019-5157-black-box.pdf
1089561,05/22/2018 3:00 pm,,05/22/2018,,11/18/2021,07/27/2022,https://www.chicagocopa.org/case/1089561/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/1089561-black-box.pdf
2019-0000753,03/30/2019 3:40 pm,6.0,04/10/2019,,11/18/2021,07/22/2022,https://www.chicagocopa.org/case/2019-0000753/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/Blackbox-2019-0753.pdf
2020-0003463,06/01/2020 8:00 pm,8.0,07/30/2020,,05/27/2022,09/12/2022,https://www.chicagocopa.org/case/2020-0003463/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2020-0003463_FSR.pdf
2020-0003078,07/07/2020 11:07 am,6.0,07/07/2020,,11/18/2021,07/27/2022,https://www.chicagocopa.org/case/2020-0003078/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/018-Att._18-_2020-3078-black-box.pdf
2021-0000231,01/08/2021 11:10 am,5.0,01/18/2021,,11/19/2021,07/11/2022,https://www.chicagocopa.org/case/2021-0000231/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/Blackbox-010-2021-0231_SRI_FINAL.pdf
2020-0005662,12/19/2020 7:33 pm,4.0,12/21/2020,,11/19/2021,07/11/2022,https://www.chicagocopa.org/case/2020-0005662/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/Blackbox-2020-5662SRIFINAL.pdf
2019-0003101,07/28/2019 7:15 pm,11.0,08/08/2019,,11/20/2021,06/27/2022,https://www.chicagocopa.org/case/2019-0003101/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/2019-3101SRIFINAL-black-box.pdf
2021-0001062,08/21/2020 7:00 pm,3.0,03/24/2021,,11/20/2020,07/11/2022,https://www.chicagocopa.org/case/2021-0001062/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/Blackbox-010-2021-1062_SRI_FINAL_.pdf
2021-0000482,10/04/2020 1:05 pm,1.0,02/08/2021,,11/20/2021,07/11/2022,https://www.chicagocopa.org/case/2021-0000482/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/Blackbox-006-2021-0482_SRI_FINAL.pdf
1076296,07/23/2015 11:35 am,3.0,07/23/2015,,09/29/2017,10/27/2017,https://www.chicagocopa.org/case/1076296/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/10/1076296-REDACTED.pdf
1090835,08/25/2018 1:16 am,18.0,08/29/2018,,06/07/2021,02/09/2022,https://www.chicagocopa.org/case/1090835/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/02/1090835-SRI.red_.pdf
2019-0001121,05/03/2019 5:06 pm,,06/21/2019,,11/23/2021,07/27/2022,https://www.chicagocopa.org/case/2019-0001121/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/Blackbox-043-2019-1121_SRI.pdf
1092420,01/20/2019 7:00 pm,6.0,01/22/2019,,11/30/2021,07/27/2022,https://www.chicagocopa.org/case/1092420/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/1092420-black-box.pdf
2020-0000081,01/04/2020 12:10 am,25.0,01/06/2020,,11/30/2021,07/27/2022,https://www.chicagocopa.org/case/2020-0000081/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/2020-0081_FINAL_SRI-black-box.pdf
2021-0001489,01/16/2020 3:53 pm,,04/21/2021,,12/21/2021,03/25/2022,https://www.chicagocopa.org/case/2021-0001489/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/03/SRI-2021-1489-black-box.pdf
2021-0000115,02/16/2020 7:20 am,11.0,01/09/2021,,12/21/2021,07/11/2022,https://www.chicagocopa.org/case/2021-0000115/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/Blackbox-2021-0115SRIFINAL.pdf
2019-0002701,05/31/2019 10:00 pm,6.0,07/29/2019,,01/26/2021,07/06/2021,https://www.chicagocopa.org/case/2019-0002701/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/Final-Redaction-2019-2701-SRI.pdf
2020-0001048,03/05/2020 10:00 am,5.0,03/05/2020,,02/25/2021,07/06/2021,https://www.chicagocopa.org/case/2020-0001048/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/SRI-2020-1048-REDACTED.pdf
2020-0001354,03/23/2020 2:05 pm,,03/23/2020,,02/27/2021,07/06/2021,https://www.chicagocopa.org/case/2020-0001354/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/SRI-2020-1354-REDACTED.pdf
1088378,01/11/2018 7:00 am,,02/05/2018,,03/16/2021,07/06/2021,https://www.chicagocopa.org/case/1088378/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/SRI-1088378-Redacted.pdf
1087649,06/10/2015 3:25 pm,5.0,11/28/2017,,03/25/2021,07/07/2021,https://www.chicagocopa.org/case/1087649/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/1087649-REDACTED-1.pdf
2019-0004822,11/25/2019 3:35 pm,9.0,12/06/2019,,03/30/2021,07/07/2021,https://www.chicagocopa.org/case/2019-0004822/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/2019-4822-REDACTED.pdf
2020-0000947,02/26/2020 10:00 pm,6.0,02/26/2020,,05/05/2022,09/08/2022,https://www.chicagocopa.org/case/2020-0000947/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2020-0000947_Supplemental-FSR.pdf
2020-0005775,12/22/2020 1:27 am,11.0,12/30/2020,,05/31/2022,09/08/2022,https://www.chicagocopa.org/case/2020-0005775/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2020-0005775_FSR.pdf
2020-0000285,01/02/2020 5:00 pm,25.0,01/17/2020,,03/30/2021,07/07/2021,https://www.chicagocopa.org/case/2020-0000285/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/2020-285-Redacted.pdf
2020-0001047,03/04/2020 8:00 pm,2.0,03/06/2020,,03/31/2021,07/07/2021,https://www.chicagocopa.org/case/2020-0001047/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/2020-1047_Blackbox.pdf
1089728,06/03/2018 11:50 am,,06/04/2018,,04/27/2021,07/07/2021,https://www.chicagocopa.org/case/1089728/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/1089728-Blackbox.pdf
1088495,02/15/2016 11:30 pm,10.0,02/16/2018,,05/03/2022,09/08/2022,https://www.chicagocopa.org/case/1088495/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/1088495_FSR.pdf
2019-0003015,08/04/2019 1:10 pm,7.0,08/04/2019,,04/29/2022,09/08/2022,https://www.chicagocopa.org/case/2019-0003015/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/09/2019-0003015.pdf
1085216,05/15/2017 6:50 pm,9.0,05/15/2017,,11/20/2017,12/21/2017,https://www.chicagocopa.org/case/1085216/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/12/1085216-REDACTED.pdf
1084115,02/18/2017 10:00 pm,11.0,02/18/2017,,11/30/2017,06/22/2018,https://www.chicagocopa.org/case/1084115/,Available,https://www.chicagocopa.org/wp-content/uploads/2017/11/1084115_Summary-Report_redacted.pdf
1059031,12/12/2012 11:18 am,7.0,12/15/2012,,12/15/2017,01/22/2018,https://www.chicagocopa.org/case/1059031/,Available,https://www.chicagocopa.org/wp-content/uploads/2018/01/Log-1059031-redacted.pdf
2019-0003212,08/09/2019 8:02 am,,08/14/2019,,04/28/2021,07/07/2021,https://www.chicagocopa.org/case/2019-0003212/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/2019-3212_-Blackbox-.pdf
2019-0003452,08/08/2019 7:00 pm,19.0,08/27/2019,,05/27/2021,07/07/2021,https://www.chicagocopa.org/case/2019-0003452/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/2019-3452-Blackbox.pdf
2021-0002220,06/07/2021 12:00 am,,06/08/2021,,11/30/2021,06/27/2022,https://www.chicagocopa.org/case/2021-0002220/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/07/027-2021-2220-black-box.pdf
1092507,01/28/2019 11:37 pm,,01/29/2019,,01/04/2021,08/24/2022,https://www.chicagocopa.org/case/1092507/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/08/SRI-1092507.pdf-REDACTED.pdf
2020-0000011,01/01/2020 11:26 pm,3.0,01/01/2020,,01/12/2021,04/09/2021,https://www.chicagocopa.org/case/2020-0000011/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/04/SRI-2020-11-REDACTED.pdf
2020-0003602,08/04/2020 7:05 pm,15.0,08/06/2020,,01/13/2021,04/13/2021,https://www.chicagocopa.org/case/2020-0003602/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/04/2020-3602-FINAL-REDACTED.pdf
2019-0002824,03/17/2019 8:00 pm,22.0,07/24/2019,,01/28/2021,07/06/2021,https://www.chicagocopa.org/case/2019-0002824/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/SRI-2019-2824-REDACTED.pdf
2019-0003527,08/31/2019 4:19 am,25.0,08/31/2019,,02/09/2021,01/14/2022,https://www.chicagocopa.org/case/2019-0003527/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/01/SRI-2019-3527-REDACTED.pdf
2019-0004868,11/30/2019 12:22 pm,,11/30/2019,,02/15/2021,07/06/2021,https://www.chicagocopa.org/case/2019-0004868/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/SRI-2019-4868-REDACTED.pdf
1092583,01/29/2019 9:23 am,11.0,02/04/2019,,02/18/2021,07/06/2021,https://www.chicagocopa.org/case/1092583/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/07/1092583-SRI-vFINAL-REDACTED.pdf
2019-0002512,07/05/2019 3:05 pm,11.0,07/05/2019,,03/02/2021,01/14/2022,https://www.chicagocopa.org/case/2019-0002512/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/01/2019-2512-Redacted.pdf
1084433,03/15/2017 1:56 am,11.0,03/15/2017,,03/03/2021,03/25/2022,https://www.chicagocopa.org/case/1084433/,Available,https://www.chicagocopa.org/wp-content/uploads/2022/03/Final-Redaction-SRI.pdf
2019-0000804,04/13/2019 7:46 am,2.0,04/15/2019,,04/07/2021,05/17/2021,https://www.chicagocopa.org/case/2019-0000804/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/04/2019-804-SRI-FINAL-REDACTED.fin_.pdf
